Location number,Location name,Lat,Lon,Corr with Adult female lice,Corr with Lice in moving stages,Corr with Attached lice
10029,Tuholmane Ø,59.371235,5.216333,-0.161183546,0.233384453,0.160236064
10041,Kviksholmen,60.054317,5.090733,0.038425459,-0.080473061,-0.207257663
10045,Eidholmen,60.08808,5.120633,-0.276335142,-0.12165288,-0.301006676
10050,Ospøy Ø,59.866566,5.228133,-0.067351363,0.034284121,-0.086674465
10054,Tobbeholmane,60.02558,5.309083,0.033923517,-0.061239016,-0.184998573
10078,Mjånes,60.997734,5.0304,-0.1266063,-0.021745784,0.069080728
10080,Laksevika,60.53015,5.11575,-0.141059444,-0.152865227,-0.274156513
10086,Rekeviki,60.723415,5.328583,0.111237253,-0.1472976,-0.260333267
10087,Kalvøya N,61.32,4.708333,-0.018495351,-0.130038904,-0.036411229
10090,Trellevika,61.370384,5.0185,0.142772798,0.034043447,-0.143048968
10091,Vågsøya,61.490383,5.0247,0.301515673,-0.104086573,-0.075339334
10110,Djupevik,59.1474,5.863783,-0.129708145,-0.226929127,-0.120613948
10113,Kobbavika,59.12232,5.934433,-0.22990845,-0.056527015,-0.053724611
10136,Onarøy,59.95335,5.669683,-0.131113796,-0.289474936,-0.285226919
10137,Matland,60.264084,5.6591,0.000552897,0.052546374,0.235542538
10147,Tungesvik,59.741932,5.98095,-0.373328939,-0.289127247,-0.251518223
10149,Rafdal,59.790085,6.17615,-0.225777663,-0.091984933,-0.050384355
10181,Oksebåsen V,62.52025,6.16075,0.094969126,0.073004128,0.091012374
10194,Hellaren,62.735832,6.74745,0.117325833,0.183251605,0.316401641
10197,Opshaugvik,62.28765,6.990333,-0.012563518,-0.112770208,-0.131533114
10206,Kleven,63.0693,7.60185,0.13038059,0.086988036,-0.107686233
10212,Bogen,63.076782,7.9046,0.153981236,0.03383442,0.045446062
10213,Naustneset,62.9424,8.0756,0.029805779,-0.051094054,-0.017146643
10216,Skåren,63.076283,8.191733,0.059609988,-0.008553173,-0.25463817
10223,Bremnessvaet,63.39795,8.214317,0.179250593,0.218312105,0.155935908
10224,Korsneset,63.14268,8.225383,0.135150226,0.023798257,-0.114968193
10229,Fætten,63.144585,8.459567,0.10760483,-0.019779068,-0.106973034
10232,Mannbruholmen,63.8473,8.53675,0.240856204,0.319597627,0.252331297
10240,Ilsøya Ø,63.651974,8.88687,-0.033038633,0.297867302,0.264782803
10256,Bondøya,64.8168,10.7427,0.004882704,0.110632792,0.16172207
10262,Lille Kvitholmen,65.01145,11.6139,-0.002414669,0.153200231,0.27348767
10264,Digermulen,64.9774,11.728117,0.031694169,-0.041918054,0.153123025
10275,Auskarnes Ø,70.14145,22.3542,-0.021352476,0.150603437,0.116933688
10276,Sommarbukt,70.07733,22.66705,-0.328963733,-0.281018872,-0.075745283
10281,Store Kvalfjord,70.32111,22.896517,-0.069303976,0.027655788,0.148807549
10291,Hiskholmen,59.72585,5.144717,0.039001397,0.14705619,-0.057619425
10292,Lyklingholmen N,59.713833,5.155467,-0.07810992,0.084325458,-0.116001297
10298,Ålforo,59.866417,5.2447,0.180429087,0.114804175,0.207756315
10300,Hillersvik,59.6084,5.311917,0.043989829,-0.046146369,-0.139023128
10303,Nappeholmane,59.742985,5.363633,0.178458906,-0.007749465,-0.282177213
10309,Syrtangen,60.46773,4.968667,0.056118421,-0.032758876,-0.152621884
10311,Storlia,61.203133,5.193833,0.162894372,-0.037354175,-0.106490322
10317,Garvik,61.31663,4.979333,0.49778405,0.189520289,0.068170081
10318,Gulestø,61.75802,5.069883,-0.024701498,0.003681774,-0.203560698
10319,Ålvora,61.585766,5.136833,-0.054255243,-0.018035109,0.020447844
10324,Gjerdeviksflua,60.223267,5.64105,0.160887567,0.01631127,0.024035201
10327,Skiftesneset S,60.066666,5.7434,0.629680849,0.530202021,0.035923598
10328,Sagvik,60.141033,5.906933,-0.206367557,-0.263482529,-0.304028176
10331,Åkre,60.11283,6.044717,-0.055322246,-0.138676675,-0.210493704
10332,Trommo,60.0833,6.082633,-0.047452231,-0.108536575,-0.182120386
10338,Djupevik,60.406715,6.35625,-0.208646905,-0.227010862,-0.232903249
10375,Nord Leksa,63.589367,9.409217,0.231375317,0.282650658,0.235434645
10398,Seiskjæra,64.093,10.115683,0.171038143,0.082181202,0.143589741
10409,Kjelneset,64.64397,11.3888,0.070333553,0.132329793,0.191109864
10410,Hindholmen,64.77393,11.44087,-0.099869571,-0.021884039,-0.14212726
10417,Storbukta,64.9591,11.6157,0.185745391,0.28104146,0.305246925
10421,Storvikbukta,64.92828,11.91045,0.079302583,0.112970241,0.167225104
10425,Heggvika,65.12658,12.071983,0.184282018,0.170410135,0.140384798
10447,Mefaldskjæret,65.85145,12.2872,0.098583198,0.138715641,0.172675646
10475,Rotholmen,66.80905,13.115467,-0.166381777,0.168512261,0.336697162
10504,Vedvika,68.78194,14.6153,0.276515648,0.201400806,-0.087347751
10505,Dragnes,68.58393,14.707267,-0.111580278,0.00666536,0.069709652
10513,Nedre Kvarv,67.45849,15.511583,0.062801078,0.119681402,0.066264913
10518,Horsvågen,68.0213,15.29955,0.103843818,0.12050589,0.346993374
10536,Høgholmen,69.031586,16.481867,0.179260638,0.33493453,0.171893765
10544,Flakstadvåg,69.18712,17.015083,-0.068499543,-0.014841644,0.194630686
10545,Sylsnes,69.335266,17.076218,-0.186591512,-0.129539966,-0.070140631
10550,Skardbergvika,68.728386,17.309683,-0.320570897,-0.264128608,0.190897161
10552,Storvika III,68.89622,17.487316,-0.015750354,-0.091812105,0.081635384
10570,Uløy,69.79892,20.641933,0.04448916,-0.017164286,-0.050110036
10582,Tarmevikodden,58.21977,6.685633,-0.295712328,-0.257437237,-0.057384829
10611,Marøya,70.249916,21.706083,0.033905282,0.042906081,-0.011008962
10614,Kråkevik,70.263016,23.306217,-0.158456134,-0.062501643,0.149786075
10616,Vinnalandet,70.57315,23.397882,-0.01291485,0.058874133,0.162138306
10635,Toknebuktneset,70.57253,24.075567,0.057487045,0.181791941,0.185121693
10652,Vedbotn,70.7514,25.636984,-0.346609576,-0.280402792,-0.098896192
10660,Skinnstakkvika,70.88918,24.944717,-0.046145767,0.068463171,0.105776215
10724,Klokkstein,69.81612,20.717817,-0.049753846,-0.094310914,-0.101112826
10726,Uløybukt,69.860085,20.713966,-0.216302696,-0.227260697,-0.123074716
10734,Gourtesjouka,69.57835,20.510433,0.08768298,0.144783174,0.102014889
10735,Årøya,69.66327,20.314917,-0.037799818,0.107845541,0.235819273
10736,Stigen,69.57698,20.243067,0.748455199,0.791666667,0.25
10747,Futnes,69.95135,19.587732,-0.146216456,-0.102268715,0.075793426
10753,Strandmo,69.88185,19.435083,0.001193059,-0.065943299,0.09867259
10754,Glimbukta,69.833015,19.361467,-0.371619928,-0.336852693,0.065118963
10757,Dåvøya,70.0722,19.341066,-0.198503476,-0.068147451,0.054620219
10759,Karanes,70.06635,19.304867,0.010021846,0.090323902,0.151180815
10789,Store Lerresfjord,70.2875,23.465883,-0.200081296,0.010279253,0.114711108
10790,Olderfjord,70.38403,23.484533,-0.177094969,0.031207775,0.13611801
10791,Nordnes,70.28637,23.400284,-0.093755207,0.084758157,0.18658712
10794,Mortensnes,70.124214,23.223833,-0.077198571,0.027229283,0.118305451
10795,Olaneset,70.2122,22.2785,-0.054237139,0.092445068,0.148302567
10796,Hundbergan,70.19945,21.811016,0.035093442,0.093056729,0.073073132
10798,,,,-0.379702136,-0.353247892,-0.374219035
10803,Fjellbukt,69.90414,21.875168,0.106054737,0.190186605,0.145681961
10804,Karvika,69.85198,21.828983,0.013866363,0.23934614,0.103446898
10806,Rakkenes,69.88507,21.729982,0.142565129,0.176530162,0.192646698
10808,Hjellberget,69.9116,21.597166,-0.083918959,0.014756753,0.089028909
10811,Elva I Årøysundet,70.1337,23.330383,0.255115657,0.171036257,0.157933421
10814,Mårsanjarga,70.23962,23.286882,-0.100630948,-0.000898431,0.039317352
10819,Eidsnes,70.091,22.755167,0.030326772,-0.034555796,0.042866435
10821,Tuvan,70.09005,22.705366,-0.042118899,-0.135755384,-0.034703167
10822,Rivarbukt,70.08587,22.6618,-0.03354109,-0.024033165,-0.064810422
10823,Lille Skognes,70.13323,22.442966,0.2405988,0.038843156,-0.160565865
10825,Steinviknes,70.15147,22.308067,-0.093291037,0.066750979,0.122113812
10828,Kleppenes N,70.53805,23.558533,-0.214860491,-0.139759762,0.080518835
10834,Vinnaeide,70.568886,23.372334,0.024051651,0.032969793,0.21665079
10837,Kraken,70.66655,23.184933,-0.163755211,0.164689683,0.290231546
10838,Slettnesfjord,70.62552,23.107933,-0.037132281,0.091426289,0.238211224
10839,Store Kufjord,70.35332,23.079117,-0.142542714,0.017314321,0.110250716
10840,Lille Kufjord,70.34752,22.972967,-0.045205512,0.126702333,0.250569586
10841,Pollen,70.34088,22.804867,-0.230622578,0.015198571,0.18461633
10858,Mulingen,65.108315,12.438133,0.171210402,0.16340858,0.168524548
10862,Båsen,65.11767,12.321467,0.502617219,0.33536655,0.071094615
10870,Aunholmen Ø,65.70697,12.621217,-0.211350534,-0.59765399,-0.701392977
10875,Storurdvika,65.7337,12.5357,-0.243264045,-0.227424415,0.154566285
10876,Istervika,65.446884,12.56175,-0.194109587,-0.154509692,-0.010525767
10877,Mortenøy,65.45723,12.549733,0.133447765,0.064523075,-0.021142939
10880,Forvik,65.723236,12.475317,-0.235520247,-0.174636083,0.214278545
10885,Jektvika II,65.31274,12.4022,-0.175853834,-0.080350899,-0.001284052
10893,Rensøya N,66.50412,12.07285,0.294750963,0.364583965,0.276456065
10898,Lamholmen,65.47138,12.135,0.039847179,0.12614036,0.115954565
10960,Aspviksundet,65.86287,12.624533,-0.126377678,-0.312671171,-0.158433792
10961,Skonseng,65.80763,12.6242,0.034384809,0.121481104,0.179296093
10968,Vardskjær Ø,66.35845,12.485017,0.005329755,0.05621517,0.148692438
10974,Store Bukkøy N,66.40072,12.4117,0.175689683,0.254875046,0.109699255
10989,Labukta V,66.01325,12.350567,0.066375624,0.136312779,0.052238922
10990,Lille Åsvær,66.22887,12.312267,0.119779779,0.26447713,0.345251015
10996,Ramnøya S,66.23212,12.280317,0.330498239,0.390638546,0.449696601
11015,Brattholmen,65.90735,12.220967,0.110927479,0.130759458,0.140461289
11041,Nord Gåsvær,66.07035,12.065617,0.120128892,0.193923497,0.202103365
11072,Rendalsvik,66.69935,13.624117,0.165427446,0.282708802,0.328738128
11074,Kvalvika,66.66908,13.391633,0.189733476,0.242101121,0.206661766
11076,Digermulen,66.675735,13.317517,0.081911326,0.227759386,0.288820955
11087,Bukkøya Ø,66.64097,12.994583,0.047233909,0.110844241,0.187557869
11088,Ørnstolen,66.584,13.003933,0.111315958,0.283117411,0.255096103
11112,Kjerkvika,67.107864,14.268983,0.142693371,0.180414138,0.225852011
11116,Langholmen,67.05783,14.025333,0.054635189,0.024698043,0.058255069
11119,Arnøysundet,67.14978,13.991,-0.149905325,0.133806653,0.396931803
11122,Røssøya N,67.073,13.947583,0.041032607,0.096408194,0.176536316
11129,Nordfugløy,67.083916,13.85685,0.121463368,0.230314378,0.266488148
11137,Vassdalsvik,66.807884,13.56575,-0.062188004,0.093875412,0.090582812
11138,Skålsvika,66.7146,13.561517,0.231198603,0.319032426,0.221222043
11144,Svinvær,66.769485,13.171383,0.172360488,0.20166946,0.19586873
11162,Bullatholmen,68.43512,14.848083,-0.038478188,-0.00864758,0.214204819
11168,Oddværsætra,68.270386,14.769217,-0.24130913,-0.331231666,-0.303141989
11179,Alterosen,68.20737,14.446867,0.145622333,0.234458642,0.065786876
11193,Gamskjæran,68.11055,13.74305,-0.07521817,-0.208177485,0.004658964
11198,Geiterøya I,68.09026,13.735617,0.165175533,0.151646097,0.182240238
11201,Kolvikodden Ø,68.088165,13.68965,-0.195464145,0.071881789,0.149935775
11204,Buviknakken,68.08428,13.659167,-0.313379114,0.360318995,0.127195596
11205,Oterholmen I,68.092636,13.634483,0.144390568,0.220878338,0.191063253
11225,Juvågen,68.91765,14.985133,0.149651337,0.174376418,0.17198684
11238,Langøyhovden,68.80338,14.866383,-0.022190881,-0.079735998,0.062231542
11241,Bergvikodden,68.57475,14.850883,0.047895927,0.138900098,0.214693921
11248,Bonhammaren,68.81738,14.7101,-0.006392865,-0.030689985,-0.018030961
11251,Hysjorda,68.79065,14.626133,-0.021343136,-0.006611692,0.058389267
11252,Vindhammeren,68.78065,14.59325,0.207715267,-0.007076052,0.034021347
11269,Jektvika I,67.52995,15.444017,-0.008347378,0.040728,0.095203354
11272,Øksengård,67.13697,15.4048,0.003748976,-0.075354925,0.033594754
11273,Skysselvika V,67.243034,15.398867,-0.089489735,-0.055727919,-0.0913322
11274,Bjørnsvik,67.533035,15.386383,0.229123428,0.237477231,0.097153527
11290,Stormneset,68.19825,16.134117,0.198634812,0.257464443,0.111849293
11298,Storøya Nø,68.42872,15.867383,0.010424084,0.085130115,0.096944394
11303,Veggfjell,67.96265,15.808267,0.078039986,0.115238988,0.121131308
11312,Svartfjell,67.93948,15.503168,0.215690966,0.254177695,0.294875997
11315,Hellarvika,67.7267,15.3812,0.140348638,0.123397452,0.050875706
11318,Hallvardøy,68.37497,15.317333,0.111506221,0.139322067,0.223561619
11320,Oksøy,67.97493,15.310767,-0.135350628,-0.0185398,0.013072262
11326,Skøyen,69.017,17.45725,0.008163053,0.063758354,0.119479228
11330,Åmundsvika,68.72655,17.343483,-0.129135996,-0.025637148,0.244964873
11332,Myrlandshaug,68.78055,17.282284,-0.119971083,-0.193477427,0.007131037
11334,Skjærvika,68.73206,17.226067,0.001004578,0.185921971,0.127927931
11338,Ytre Stræte,68.71948,17.138817,-0.060484813,-0.071141252,-0.014636662
11339,Ånderkleiva,68.925415,17.14895,-0.120811432,0.009879279,0.119605728
11340,Bjørnstein,68.886185,17.109217,-0.083477925,-0.001354227,0.141234953
11350,Lavika,69.25753,17.0887,-0.134561004,0.027460148,0.114719213
11351,Trollvika,68.71725,17.022217,0.038055205,0.034897601,0.235309953
11353,Finnstein,69.32917,17.060183,-0.261913755,-0.278767094,-0.328180122
11355,Flesen,69.246666,17.025,-0.077167508,0.020454628,0.136207253
11356,Husvika,69.33725,17.02415,-0.267612907,-0.264107505,-0.188143174
11357,Skarvberget,69.14668,17.009933,0.04534297,0.15004428,0.306714829
11363,Enkeltstein,68.727585,16.910168,0.035784955,0.179168504,0.156602785
11364,Årberg,69.1959,16.91595,-0.085725364,-0.031077952,0.204779295
11365,Gjervika,69.0505,16.883734,-0.005875343,0.040370952,0.227182012
11378,Øvergården,68.98167,16.534666,-0.15255312,-0.204791691,-0.054530172
11381,Dypingen,68.96087,16.530416,0.074209818,0.113982658,0.092658531
11385,Vestnes,68.98158,16.48835,-0.081312347,0.126752361,0.181269225
11399,Bogelva,68.6565,15.90035,-0.257897134,-0.229936899,-0.079785326
11405,Innerbrokløysa,68.63045,15.482067,-0.098154326,0.012140197,0.155810557
11410,Litleøya,68.611664,15.381083,-0.088696594,-0.073971605,0.160807023
11413,Sandan Sø,68.88583,15.314567,-0.15008893,-0.053643047,0.064300185
11414,Toften,68.86898,15.30105,-0.103084627,-0.236952367,-0.168330688
11433,Finnvika S,69.50228,17.919933,-0.108606255,-0.141087067,-0.167270631
11435,Bryggelandsholmane,59.428783,5.09895,0.105060394,-0.08163132,-0.058333111
11438,Lauplandsholmen,59.179733,5.472633,-0.249293846,-0.356154965,-0.215574339
11486,Stokkavik,59.7604,5.341183,0.36198578,0.27388868,-0.048163247
11488,Brattavika,60.044117,5.303317,0.197087704,-0.066171149,-0.258109391
11492,Storevikholmen,59.83808,5.30565,0.106452535,-0.057497305,0.064935567
11511,Hattasteinen,59.627968,5.252483,-0.024800642,-0.200585813,-0.218360913
11513,Andal,59.636482,5.247117,-0.180224396,-0.283868093,-0.093910024
11525,Stille S,60.081635,5.144183,0.014318549,0.274361687,0.221027664
11530,Gissøysundet S,59.623585,5.160067,0.078245353,0.08716113,-0.0704237
11533,Usholmsvika,60.1749,5.0917,-0.026629709,0.163206108,0.067973929
11534,Klungsholmen,59.596783,5.161567,-0.028242996,-0.007289876,-0.184728396
11543,Buholmen,60.020466,5.080083,0.010116606,-0.049892694,0.016013991
11552,Stuholmen,60.249516,4.978467,0.015840133,-0.026824215,-0.009951298
11556,Engevik,59.96425,5.379817,0.415873684,0.437029828,0.760254129
11559,Grimsholmen,59.65735,5.404167,0.037462934,-0.109108161,-0.197032199
11571,Holevik,59.776566,5.32265,0.072383295,0.106196301,0.090790942
11574,Breivik S,59.671185,5.31215,-0.071915881,-0.065078639,-0.240778173
11575,Koløy N,59.8616,5.288267,0.123754448,0.11759965,-0.075394235
11596,Ståløy,60.088615,5.1734,-0.360456124,-0.512228778,0.461915461
11605,Soløy Ø,59.90715,5.159333,0.071166974,0.110288999,-0.106565068
11611,Naveide,60.1386,5.110533,0.098845727,-0.032985406,-0.098207386
11633,Krossholmen,59.7879,5.100533,0.031211298,-0.079821915,-0.190756929
11640,Skorpeosen,60.332466,4.9421,0.06113776,0.032698154,-0.153842463
11643,Hatlem Ø,61.200916,5.262117,0.001957295,-0.020713403,0.000501718
11644,Duesund,60.807835,5.2946,0.058130862,-0.152569965,-0.209869737
11649,Stolane,60.60465,5.126483,-0.050630185,-0.156212159,-0.140622195
11651,Ramsøy S,60.432617,5.061917,-0.044838808,-0.226342656,-0.252022106
11652,Kjeppevikholmen,60.543617,5.035133,-0.186307506,-0.185714728,-0.245037376
11657,Gråvika,60.863083,4.935283,-0.034569597,-0.134143383,-0.0258153
11665,Jibbersholmane,60.752533,4.884617,0.066839997,0.017880732,-0.051638292
11667,Gardskråneset,60.5399,4.904617,-7.93E-05,-0.014024416,-0.186796611
11677,Øyjordsvika,60.537384,5.3434,0.251844501,0.037527186,0.057165116
11684,Djupevika I,60.9683,5.16585,0.05932267,0.011434913,0.042764813
11687,Ramsvik,60.578133,5.190433,0.043711671,-0.02112505,-0.127918415
11688,Portevika,61.190666,5.081683,0.027705511,-0.065177015,-0.204331632
11689,Kjerringneset,60.960217,5.107183,-0.05364022,-0.245308113,-0.2037992
11690,Grasholmen,60.595768,5.159717,0.108625901,0.061122863,-0.027359668
11700,Storeneset,60.8763,5.02805,0.114503774,-0.063256881,0.037623046
11714,Kvernhusvika,61.0675,4.94345,-0.012060471,-0.049847581,-0.163956127
11719,Kråkenes,61.05835,4.9203,0.001093229,-0.24736473,-0.396961334
11721,Bukkeholmen,61.098267,4.90485,0.034018907,-0.141629155,-0.145215026
11728,Vatnøy,60.965267,4.907533,0.041831659,0.246428188,0.3402004
11736,Fureholmen S,61.056084,4.867017,0.120351615,0.00582726,-0.13710292
11737,Skorpa,60.944233,4.882817,0.089785799,0.048006808,0.014989137
11738,Otterholmen,60.686417,4.908683,0.148169335,0.001593614,-0.183111196
11740,Haverøy,60.404766,4.93995,-0.026295517,-0.198470192,-0.323842947
11749,Bårøy,60.945866,4.845383,-0.052933117,-0.19929389,0.00752091
11754,Bøøy,60.727882,4.8641,0.111833686,-0.033116367,-0.125952851
11756,Allersholmen,60.774868,4.853533,0.05762649,0.000807537,-0.113449489
11758,Sauøy,60.59395,4.86125,0.029595481,-0.131442749,-0.260480963
11763,Knappen,60.5735,4.818517,-0.09194742,-0.085490228,-0.214581422
11767,Langøy,61.04395,4.724283,0.054721781,0.039598231,-0.04353899
11770,Rotøy,60.68285,4.759833,0.275759347,0.205218955,0.094879629
11771,Grisholmsundet,60.792633,4.6925,-0.276067343,-0.391703261,-0.341081244
11772,Moldøyosen,60.789635,4.70075,-0.272295065,-0.330751089,-0.269618711
11775,Kviteskjeret,61.467815,5.2203,0.2710828,0.156458852,-0.168255825
11776,Sveholmane,61.557716,5.215333,0.203220929,0.140191501,-0.136214384
11783,Hella,61.40663,5.080817,-0.041933548,-0.256053097,-0.480273594
11786,Høyvika,61.37475,4.965133,-0.202081725,-0.294466649,-0.374889847
11791,Langeråa,61.63405,4.86525,-0.202738066,-0.297964023,-0.301746832
11793,Ånnaholmane,61.2843,4.7254,0.011446011,-0.034464865,-0.11237333
11800,Austneståa,61.490818,5.171167,-0.02686901,0.023306955,-0.071157
11803,Kyravika,61.31722,5.160283,-0.107145975,-0.252443908,-0.127496738
11807,Marøytåa,61.50675,5.118367,0.204224433,0.09511931,-0.016276433
11809,Krabbestig,61.894566,5.0616,-0.038705664,-0.290969913,-0.294921782
11813,Svinøy V,61.30475,5.101317,0.129311246,-0.00559424,-0.171148871
11814,Furevika,61.305668,5.071783,0.167004844,-0.125013065,-0.111498529
11833,Flåtegrunnen,61.57565,4.80805,-0.040223564,-0.17923905,-0.281261729
11854,Pinnen,58.221966,6.68495,0.094761638,-0.066458381,-0.050118064
11856,Salvågvika,58.227165,6.632767,0.117799087,0.080832118,-0.026125691
11857,Buksevika,58.2079,6.636067,0.182162013,0.150705014,0.121764839
11858,Støytland,58.2316,6.628533,-0.008168534,0.14145876,0.027647474
11861,Skipningsdalen,58.24148,6.5958,0.185045399,0.169080125,0.048557666
11864,Napp,58.249035,6.536783,0.165360376,0.165100977,-0.036205409
11888,Sandvik,59.31445,6.170917,0.020922727,-0.063018884,-0.149591535
11893,Fosså,59.2699,6.14295,0.023424424,-0.016540379,-0.017938805
11907,Gråtnes,58.87195,6.123217,-0.082889138,-0.122006869,-0.075012899
11908,Oltesvik,58.85533,6.125717,0.040685009,0.086908496,0.01406134
11913,Kjeahola,59.2933,6.0729,0.091101522,-0.107849299,-0.201515632
